code,ticker,conm,n
14036301,BAA,BANRO CORP,8384
14044101,ASCX,ADVANCED SWITCHING COMM INC,8385
14044501,KOSN,KOSAN BIOSCIENCES INC,8386
14044701,NSE.1,NEW SKIES SATELLITES HLDGS,8387
14054101,TPR,TAPESTRY INC,8388
14056501,SLCT,SELECT BANCORP INC,8389
14056801,CEMI,CHEMBIO DIAGNOSTICS INC,8390
14067601,PDGI,PHARMANET DEVELOPMENT GROUP,8391
14067901,SYNP,SYNPLICITY INC,8392
14073601,ENWV,ENDWAVE CORP,8393
14075701,AEZ,AMERICAN OIL & GAS INC,8394
14075901,XXIA,IXIA,8395
14076001,MON,MONSANTO CO,8396
14076101,CTFO,CHINA TRANSINFO TECHNOLOGY,8397
14079801,MCLS.,MEDICHEM LIFE SCIENCES  INC,8398
14080001,WRC.1,WESTPORT RESOURCES CORP,8399
14083701,KNAN,CANAAN ENERGY CORP,8400
14089701,PEET,PEET'S COFFEE & TEA INC,8401
14090001,THER.1,THERASENSE INC,8402
14090203,NIHD,NII HOLDINGS INC,8403
14090501,EPL,EPL OIL & GAS INC,8404
14091001,HYGS,HYDROGENICS CORP,8405
14093801,VBFC,VILLAGE BANK AND TRUST FINL,8406
14097701,RRI.3,RRI ENERGY INC,8407
14097902,ZHNE,ZHONE TECHNOLOGIES INC,8408
14098201,LTBR,LIGHTBRIDGE CORP,8409
14098301,BKMU,BANK MUTUAL CORP,8410
14098801,TNET,TRINET GROUP INC,8411
14100101,UTIW,UTI WORLDWIDE INC,8412
14100701,OCPI,OPTICAL COMMUNICATION PRODS,8413
14104401,TMTA,TRANSMETA CORP,8414
14105701,LMNE,LUMINENT INC,8415
14109801,CATZ,COMPUTER ACCESS TECH CORP,8416
14117801,INSG,INSEEGO CORP,8417
14119701,ARRY.1,ARRAY BIOPHARMA INC,8418
14123601,AFOP,ALLIANCE FIBER OPTIC PRODUCT,8419
14124101,CESI,CATALYTICA ENERGY SYS INC,8420
14127601,VNUS,VNUS MEDICAL TECHNOLOGIES,8421
14127701,EXAS,EXACT SCIENCES CORP,8422
14127801,MOSY,MOSYS INC,8423
14132101,SYD.1,SYBRON DENTAL SPECIALTIES,8424
14135901,RGP,RESOURCES CONNECTION INC,8425
14136201,SP.4,SPECIALTY LABORATORIES INC,8426
14136301,NS,NUSTAR ENERGY LP,8427
14138101,VRST.,VERISITY LTD,8428
14138201,SEM.4,SELECT MEDICAL CORP,8429
14138401,ALGN,ALIGN TECHNOLOGY INC,8430
14138901,CSCD,CASCADE MICROTECH INC,8431
14139001,RNA.1,RIBAPHARM INC,8432
14140001,MEE,MASSEY ENERGY CO,8433
14145901,GRMN,GARMIN LTD,8434
14146001,SGEN,SEAGEN INC,8435
14146202,GNRT,GENER8 MARITIME INC,8436
14146901,HBIO,HARVARD BIOSCIENCE INC,8437
14149601,DVAX,DYNAVAX TECHNOLOGIES CORP,8438
14149701,ACAP.1,AMERICAN PHYSICIANS CAPITAL,8439
14164101,FRG.,FRONTEER GOLD INC,8440
14172001,ETP,ENERGY TRANSFER PARTNERS -LP,8441
14184501,AGR.A,AGERE SYSTEMS INC,8442
14184502,AGR.3,AGERE SYSTEMS INC,8443
14184601,ACAD,ACADIA PHARMACEUTICALS INC,8444
14184701,ODSY,ODYSSEY HEALTHCARE INC,8445
14186101,LXA.I,LCA GROUP INC,8446
14188701,VRME,VERIFYME INC,8447
14191301,GPN,GLOBAL PAYMENTS INC,8448
14195701,OPSW,OPSWARE INC,8449
14200301,JMBI,JAMES MONROE BANCORP INC,8450
14202301,AFREZ,AMERICA FIRST REIT PRTNER LP,8451
14208801,CSFL,CENTERSTATE BANK CORP,8452
14209601,XGEN.,XENOGEN CORP,8453
14210601,TWTI.1,THIRD WAVE TECHNOLOGIES INC,8454
14223001,MMP,MAGELLAN MIDSTREAM PRTNRS LP,8455
14225101,ICH,INVESTORS CAPITAL HLDGS LTD,8456
14226001,OIS,OIL STATES INTL INC,8457
14233702,NOG,NORTHERN OIL & GAS INC,8458
14238201,EAC.1,ENCORE ACQUISITION CO,8459
14239101,TAT,TRANSATLANTIC PETROLEUM LTD,8460
14244501,PRWK,PRACTICEWORKS INC,8461
14245901,USPI.1,UNITED SURGICAL PRTNRS -OLD,8462
14246003,BTU,PEABODY ENERGY CORP,8463
14246201,PNX,PHOENIX COMPANIES INC,8464
14246301,INGP,INSTINET GROUP INC,8465
14254601,MPX,MARINE PRODUCTS CORP,8466
14256801,TTHI,TRANSITION THERAPEUTICS INC,8467
14260601,PLG,PLATINUM GROUP METALS LTD,8468
14264301,SJH.1,STELMAR SHIPPING LTD,8469
14274801,ARB.1,ARBITRON INC,8470
14281101,FTI.1,FMC TECHNOLOGIES INC,8471
14281201,SNMX,SENOMYX INC,8472
14281401,SYNA,SYNAPTICS INC,8473
14294501,ARD.1,ARENA RESOURCES INC,8474
14295201,NRGY.1,INERGY LP-OLD,8475
14295301,MDLZ,MONDELEZ INTERNATIONAL INC,8476
14295501,TELM,TELLIUM INC,8477
14295601,OMCL,OMNICELL INC,8478
14307301,ORH,ODYSSEY RE HOLDINGS CORP,8479
14315301,SHBI,SHORE BANCSHARES INC,8480
14317601,GZBX,GENZYME BIOSURGERY,8481
14327701,GLYN,GALYAN'S TRADING CO INC,8482
14328501,CKNN,CASH SYSTEMS INC,8483
14331801,ILA.1,AQUILA INC-OLD,8484
14335601,PRU,PRUDENTIAL FINANCIAL INC,8485
14335701,ACN,ACCENTURE PLC,8486
14340301,JE,JUST ENERGY GROUP INC,8487
14342101,WMGI,WRIGHT MEDICAL GROUP NV,8488
14344401,SPLX.1,SIMPLEX SOLUTIONS INC,8489
14346101,RMG.2,RAINBOW MEDIA GROUP,8490
14346301,CFSL,CHESTERFIELD FINANCIAL CORP,8491
14352601,RVP,RETRACTABLE TECHNOLOGIES INC,8492
14352701,NAPS,NAPSTER INC,8493
14360501,MDTH,MEDCATH CORP,8494
14362901,HXD.1,SHELBOURNE PPTYS I INC,8495
14363001,HXE,SHELBOURNE PPTYS II INC,8496
14363101,HXF,SHELBOURNE PPTYS III INC,8497
14364001,KMR,KINDER MORGAN MANAGEMENT LLC,8498
14366801,LAVA,MAGMA DESIGN AUTOMATION INC,8499
14368901,IRC,INLAND REAL ESTATE CORP,8500
14375401,SWRG,SMITH & WOLLENSKY RSTRNT GRP,8501
14377001,NVCN,NEOVASC INC,8502
14387001,ALTE,ALTERRA CAPITAL HOLDINGS LTD,8503
14389201,JAV,JAVELIN PHARMACEUTICALS INC,8504
14390901,FENC,FENNEC PHARMACEUTICALS INC,8505
14391001,BBNK,BRIDGE CAPITAL HOLDINGS,8506
14391201,AXON,AXON ENTERPRISE INC,8507
14397401,ADS,ALLIANCE DATA SYSTEMS CORP,8508
14400901,WLTW,WILLIS TOWERS WATSON PLC,8509
14406601,COL,ROCKWELL COLLINS,8510
14407601,KSL,KANEB SERVICES LLC,8511
14409701,APL,ATLAS PIPELINE PARTNER LP,8512
14411501,IMOS.1,CHIPMOS TECHNOLOGIES LTD,8513
14411901,CEY.3,CERTEGY INC,8514
14412201,MVBF,MVB FINANCIAL CORP,8515
14413501,LWSN,LAWSON SOFTWARE INC,8516
14413701,MLTC.,MULTILINK TECHNOLOGY CORP,8517
14413902,EGT,ENTERTAINMENT GAMING ASIA,8518
14418301,GAU,GALIANO GOLD INC,8519
14423501,INTN,INTAC INTERNATIONAL,8520
14437501,XJT,EXPRESSJET HOLDINGS INC,8521
14438201,NEPT,NEPTUNE WELLNESS SOLUTION IN,8522
14439601,CCRN,CROSS COUNTRY HEALTHCARE INC,8523
14443501,BG,BUNGE LTD,8524
14443601,NTUS,NATUS MEDICAL INC,8525
14443701,PDFS,PDF SOLUTIONS INC,8526
14449602,UBS,UBS GROUP AG,8527
14451901,RMK,ARAMARK CORP,8528
14452001,AMN,AMN HEALTHCARE SERVICES INC,8529
14455901,ZBH,ZIMMER BIOMET HOLDINGS INC,8530
14456701,SSE.1,SOUTHERN CONN BANCORP INC,8531
14464001,ABG,ASBURY AUTOMOTIVE GROUP INC,8532
14464502,BAXS.,BRUKER AXS INC,8533
14479501,IAIA,INTIER AUTOMOTIVE INC,8534
14480901,UDRL,UNION DRILLING INC,8535
14482101,MYK.,MYKROLIS CORP,8536
14498801,TEU.1,CP SHIPS LTD,8537
14498901,FHR,FAIRMONT HOTELS RESORTS INC,8538
14499001,FDG.1,FORDING CANADIAN COAL TRUST,8539
14499801,XPO,XPO LOGISTICS INC,8540
14502401,GLAD,GLADSTONE CAPITAL CORP,8541
14504101,BGFV,BIG 5 SPORTING GOODS CORP,8542
14504201,ABCO,ADVISORY BOARD CO,8543
14504301,GIVN,GIVEN IMAGING,8544
14504601,ANTM,ANTHEM INC,8545
14504901,GME,GAMESTOP CORP,8546
14504902,GME.B,GAMESTOP CORP,8547
14508001,STRR,STAR EQUITY HOLDINGS INC,8548
14516101,NSDA,NASSDA CORP,8549
14518603,WCIC,WCI COMMUNITIES INC,8550
14522701,HTG,HERITAGE PPTY INVESTMENT TR,8551
14522801,ZGEN,ZYMOGENETICS INC,8552
14530801,WW,WEIGHT WATCHERS INTL INC,8553
14536701,AGP,AMERIGROUP CORP,8554
14540701,CREG,CHINA RECYCLING ENERGY CORP,8555
14541601,SRLS,SERACARE LIFE SCIENCES INC,8556
14543101,PCO.2,PREMCOR INC,8557
14547101,PYPL.1,PAYPAL INC,8558
14551201,APPX,APP PHARMACEUTICALS INC,8559
14551301,NSCN,NETSCREEN TECHNOLOGIES INC,8560
14555201,CNC,CENTENE CORP,8561
14558001,PBNC.1,PFS BANCORP INC,8562
14563601,CHFN,CHARTER FINANCIAL CORP/MD,8563
14570101,PFG,PRINCIPAL FINANCIAL GRP INC,8564
14570201,UDI,UNITED DEFENSE INDUSTRIES,8565
14572901,PVR.1,PENN VIRGINIA RES PRTNR -OLD,8566
14580901,LGVN.1,LOGICVISION INC,8567
14581201,CPG,CRESCENT POINT ENERGY CORP,8568
14585401,VAS,VIASYS HEALTHCARE INC,8569
14591101,DJO,DJO INC,8570
14597701,AAP,ADVANCE AUTO PARTS INC,8571
14597902,ACW,ACCURIDE CORP,8572
14601701,AYI,ACUITY BRANDS INC,8573
14603601,IGI.2,IMAGISTICS INTERNATIONAL INC,8574
14607101,HBE,HENRY BROS ELECTRONICS INC,8575
14611401,MCGC,MCG CAPITAL CORP,8576
14614001,PDM,PIEDMONT OFFICE REALTY TRUST,8577
14617101,MANT,MANTECH INTL CORP,8578
14635401,ABVA,ALLIANCE BANKSHARES CORP,8579
14650001,FVE,FIVE STAR SENIOR LIVING INC,8580
14660701,WNEB,WESTERN NEW ENG BANCORP INC,8581
14661301,IDE.1,INTEGRATED DEFENSE TECH INC,8582
14661601,CORT,CORCEPT THERAPEUTICS INC,8583
14661701,ANT.2,ANTEON INTERNATIONAL CORP,8584
14664801,CUTR,CUTERA INC,8585
14665901,HUSA,HOUSTON AMERN ENERGY CORP,8586
14671401,SAX,SAXON CAPITAL INC,8587
14673501,IVII.,INTERVIDEO INC,8588
14677801,MEDT.1,MEDSOURCE TECHNOLOGIES INC,8589
14717501,LO,LORILLARD INC,8590
14718301,LODE,COMSTOCK MINING INC,8591
14720001,VIAC.1,VIACELL INC,8592
14720401,CCOI,COGENT COMMUNICATIONS HLDGS,8593
14720801,SXL,SUNOCO LOGISTICS PARTNERS LP,8594
14724201,VRNT,VERINT SYSTEMS INC,8595
14730201,PLUM,PLUMTREE SOFTWARE INC,8596
14730301,DS,DRIVE SHACK INC,8597
14730501,JBLU,JETBLUE AIRWAYS CORP,8598
14730601,PCAF,PRINTCAFE SOFTWARE INC,8599
14731201,BCBP,BCB BANCORP INC,8600
14734001,GSB,GLOBALSCAPE INC,8601
14739102,IPCS,IPCS INC,8602
14739801,TNP,TSAKOS ENERGY NAVIGATION LTD,8603
14744901,ACL.2,ALCON INC- OLD,8604
14745101,CSCX,CARDIAC SCIENCE CORP,8605
14745201,ATRS.,ALTIRIS INC,8606
14757901,NFLX,NETFLIX INC,8607
14759901,RKE,CAP ROCK ENERGY CORP,8608
14763701,VNX.1,VERIDIAN CORP,8609
14763801,RGC,REGAL ENTERTAINMENT GROUP,8610
14764401,KYPH,KYPHON INC,8611
14765701,DDE,DOVER DOWNS GAMING & ENTMT,8612
14765801,HEW,HEWITT ASSOCIATES INC,8613
14766001,SRX,SRA INTERNATIONAL INC,8614
14770801,CVGW,CALAVO GROWERS INC,8615
14775001,NTS,NTS INC,8616
14779201,SVBI,SEVERN BANCORP INC,8617
14781101,PPX.1,PACIFIC ENERGY PARTNERS  -LP,8618
14784901,CPSI,COMPUTER PROGRAMS & SYSTEMS,8619
14786801,OSTK,OVERSTOCK.COM INC,8620
14788501,ELAB,EON LABS INC,8621
14789801,LPDX,LIPOSCIENCE INC,8622
14798801,ACM,AECOM,8623
14799001,IRGI,INVERESK RESEARCH GROUP INC,8624
14800901,PRTR.,PARTNERS TRUST FINL GRP INC,8625
14806901,CTMI,CTI MOLECULAR IMAGING INC,8626
14813001,IOC,INTEROIL CORP,8627
14816901,IDIX,IDENIX PHARMACEUTICALS INC,8628
14817001,RIOT,RIOT BLOCKCHAIN INC,8629
14821703,FRP,FAIRPOINT COMMUNICATIONS INC,8630
14821901,BDSI,BIODELIVERY SCIENCES INTL,8631
14822102,GRM,GRAHAM PACKAGING CO INC,8632
14822301,GLDD,GREAT LAKES DREDGE & DOCK CP,8633
14822501,MHS.1,MEDCOHEALTH SOLUTIONS  -REDH,8634
14823901,CPHI,CHINA PHARMA HOLDINGS INC,8635
14828101,ME,MARINER ENERGY INC,8636
14831301,QLTY,QUALITY DISTRIBUTION INC,8637
14834901,TDG,TRANSDIGM GROUP INC,8638
14835001,TA,TRAVELCENTERS OF AMERICA INC,8639
14835601,VHS,VANGUARD HEALTH SYSTEMS INC,8640
14838901,BBDA.,BANK OF BERMUDA LTD,8641
14839001,FORM,FORMFACTOR INC,8642
14839101,KIRK,KIRKLAND'S INC,8643
14839401,BIN,PROGRESSIVE WASTE SOLUTIONS,8644
14839601,INPX,INPIXON,8645
14841001,LF,LEAPFROG ENTERPRISES INC,8646
14841401,PTP,PLATINUM UNDERWRITERS HLDG,8647
14846901,SAFT,SAFETY INSURANCE GROUP INC,8648
14847001,RRGB,RED ROBIN GOURMET BURGERS,8649
14847501,USIH,USI HOLDINGS CORP,8650
14847606,KNOL,KNOLOGY INC,8651
14853101,LIN.1,LIN MEDIA LLC,8652
14865001,SINT.1,SI INTERNATIONAL INC,8653
14865201,MTCT,MTC TECHNOLOGIES INC,8654
14876901,ORBZ,ORBITZ INC,8655
14877001,MWE,MARKWEST ENERGY PARTNERS LP,8656
14877201,CBAT,CBAK ENERGY TECHNOLOGY INC,8657
14887001,EYE.3,ADVANCED MEDICAL OPTICS INC,8658
14893001,SMBI,SYMBION INC,8659
14893201,MRH,MONTPELIER RE HOLDINGS,8660
14893701,SNBT,SNB BANCSHARES INC/TX,8661
14895001,NPO,ENPRO INDUSTRIES INC,8662
14895301,NEBS,NEW ENGLAND BANCSHARES INC,8663
14901001,PKDY,PACKAGING DYNAMICS CORP,8664
14906501,YMI,YM BIOSCIENCES INC,8665
14907001,CME,CME GROUP INC,8666
14908201,WHG,WESTWOOD HOLDINGS GROUP INC,8667
14909201,IMPC.2,IMPAC MEDICAL SYSTEMS INC,8668
14917701,NXST,NEXSTAR MEDIA GROUP,8669
14925701,MMX.3,MONTANA MILLS BREAD CO,8670
14926801,PXP,FREEPORT MCMRN OIL&GAS -REDH,8671
14929901,FTDI,FTD INC,8672
14931801,WYNN,WYNN RESORTS LTD,8673
14933701,NDAQ,NASDAQ INC,8674
14937901,FTFT,FUTURE FINTECH GROUP INC,8675
14943701,BRD,BRIGUS GOLD CORP,8676
14961801,BANC,BANC OF CALIFORNIA INC,8677
14962005,AMRE,AMREIT INC,8678
14962101,ALFC.2,ATLANTIC LIBERTY FINANCIAL,8679
14968301,CAAS,CHINA AUTOMOTIVE SYSTEMS INC,8680
14972101,TZOO,TRAVELZOO,8681
14973806,CIT,CIT GROUP INC,8682
14990601,HNNA,HENNESSY ADVISORS INC,8683
15002401,LEND.1,ACCREDITED HOME LENDERS HLDG,8684
15004401,WRS.2,WINDROSE MEDICAL PPTYS TR,8685
15004901,TBV,TIENS BIOTECH GROUP USA INC,8686
15013901,DKS,DICKS SPORTING GOODS INC,8687
15018001,NPTT,NPTEST HOLDING CORP,8688
15020101,MMLP,MARTIN MIDSTREAM PARTNERS LP,8689
15022101,GALT,GALECTIN THERAPEUTICS INC,8690
15022201,YAKC,YAK COMMUNICATIONS INC,8691
15025702,SVA,SINOVAC BIOTECH LTD,8692
15027701,ENLK,ENLINK MIDSTREAM PARTNERS LP,8693
15027801,CRI,CARTER'S INC,8694
15027901,PFS,PROVIDENT FINANCIAL SVCS INC,8695
15028401,VSTA.1,VISTACARE INC,8696
15030601,TCBI,TEXAS CAPITAL BANCSHARES INC,8697
15039701,WC,WELLCHOICE INC,8698
15047701,PRAA,PRA GROUP INC,8699
15047801,OCNB.1,BRIDGE STREET FINANCIAL INC,8700
15048101,SAIA,SAIA INC,8701
15056201,NGS,NATURAL GAS SERVICES GROUP,8702
15057701,CCBI,COMMERCIAL CAPITAL BANCORP,8703
15061601,SYNF,SYNERGY FINANCIAL GROUP INC,8704
15068101,OCAT,OCATA THERAPEUTICS INC,8705
15069901,XEC,CIMAREX ENERGY CO,8706
15076101,OTRK,ONTRAK INC,8707
15076401,TFII,TFI INTERNATIONAL INC,8708
15080301,BFC,BANK FIRST CORP,8709
15083701,NRP,NATURAL RESOURCE PARTNERS LP,8710
15083702,NSP.1,NATURAL RESOURCE PARTNERS LP,8711
15083801,EEQ,ENBRIDGE ENERGY MGMT LLC,8712
15093701,STX,SEAGATE TECHNOLOGY PLC,8713
15101601,DADE,DADE BEHRING HOLDINGS INC,8714
15107701,WTZ,WESTERN SILVER CORP,8715
15116101,OFI,OVERHILL FARMS INC,8716
15140301,MPG.3,MPG OFFICE TRUST INC,8717
15140401,IASG,INTEGRATED ALARM SVCS GROUP,8718
15142301,NEPH,NEPHROS INC,8719
15154401,PKBK,PARKE BANCORP INC,8720
15163001,HALO,HALOZYME THERAPEUTICS INC,8721
15170801,BRP.2,BROOKFIELD RESIDENTIAL PPTYS,8722
15177201,HTE,HARVEST ENERGY TRUST,8723
15182901,TGN,TEXAS GENCO HOLDINGS INC,8724
15183201,IPMT,IPAYMENT INC,8725
15192801,CBMX,COMBIMATRIX CORP,8726
15193201,SBN,SOFTBRANDS INC,8727
15200801,PSTI,PLURISTEM THERAPEUTICS INC,8728
15201201,LSG,LAKE SHORE GOLD CORP,8729
15204901,FBMS,FIRST BANCSHARES INC/MS,8730
15210901,BIMI,BOQI INTERNATIONAL MEDCL INC,8731
15214901,MOH,MOLINA HEALTHCARE INC,8732
15224801,THE,TODCO,8733
15224901,ENH,ENDURANCE SPECIALTY HOLDINGS,8734
15270801,DNET,DIGITALNET HOLDINGS INC,8735
15279002,CVP,CENTERPLATE INC,8736
15280901,MPAC.2,MOD-PAC CORP,8737
15284801,AGI.3,ALAMOS GOLD INC -OLD,8738
15302801,TRLG,TRUE RELIGION APPAREL INC,8739
15307001,AFR,AMERICAN FINANCIAL REALTY TR,8740
15312801,HSON,HUDSON GLOBAL INC,8741
15313001,AXS,AXIS CAPITAL HOLDINGS LTD,8742
15335101,ALGO,ALGOS PHARMACEUTICAL CORP,8743
15366801,VMED,VIRGIN MEDIA INC,8744
15372801,IPAS,IPASS INC,8745
15379301,CHTP,CHELSEA THERAPEUTICS INTL,8746
15381301,DTSI,DTS INC,8747
15389501,OPHC,OPTIMUMBANK HOLDINGS INC,8748
15395701,BCLI,BRAINSTORM CELL THERAPEUTICS,8749
15403901,NTGR,NETGEAR INC,8750
15405601,NFP,NATIONAL FINANCIAL PRTNRS CP,8751
15425401,FADV,FIRST ADVANTAGE CORP,8752
15425502,DRCT,DIRECT GENERAL CORP,8753
15435701,QEP,QEP RESOURCES INC,8754
15443301,BUF,MINRAD INTL INC,8755
15443401,MSPD,MINDSPEED TECHNOLOGIES INC,8756
15443901,VCGH,VCG HOLDING CORP,8757
15459501,MNRK,MONARCH FINANCIAL HLDGS INC,8758
15460501,OGEN,ORAGENICS INC,8759
15471401,JFBI,JEFFERSON BANCSHARES INC/TN,8760
15473901,GOOD,GLADSTONE COMMERCIAL CORP,8761
15475501,CSE,CAPITALSOURCE INC,8762
15475701,CSBK,CLIFTON BANCORP INC,8763
15475801,MODV,MODIVCARE INC,8764
15476001,CHEV,CHEVIOT FINANCIAL CORP,8765
15477301,CRHM,CRH MEDICAL CORP,8766
15491001,XVE,VICEROY EXPLORATION LTD,8767
15507301,ABNJ,AMERICAN BANCORP NJ INC,8768
15513301,KSP,K-SEA TRANSPORTATION  -LP,8769
15517401,FPO,FIRST POTOMAC REALTY TRUST,8770
15528001,ATSG,AIR TRANSPORT SERVICES GROUP,8771
15538701,CRDF,CARDIFF ONCOLOGY INC,8772
15539301,WLL.2,WHITING PETROLEUM CORP,8773
15539305,WLL,WHITING PETROLEUM CORP,8774
15539402,LKQ,LKQ CORP,8775
15539501,ISG.1,INTERNATIONAL STEEL GRP INC,8776
15561601,CIDM,CINEDIGM CORP,8777
15570102,QNTA.1,QUANTA CAPITAL HOLDINGS LTD,8778
15573502,AMIS,AMIS HOLDINGS INC,8779
15573701,CNVX,CANCERVAX CORP,8780
15573801,NNI,NELNET INC,8781
15575301,BRLC.,BRILLIAN CORP,8782
15575401,AHT,ASHFORD HOSPITALITY TRUST,8783
15579401,NTMD,NITROMED INC,8784
15579502,PHRM.,PHARMION CORP,8785
15585601,KNBT,KNBT BANCORP INC,8786
15612501,SGTL,SIGMATEL INC,8787
15613301,MYOG,MYOGEN INC,8788
15615301,XPER,XPERI HOLDING CORP,8789
15615401,CFHI,COAST FINANCIAL HOLDINGS INC,8790
15615501,SNX,SYNNEX CORP,8791
15615601,FMD,FIRST MARBLEHEAD CORP,8792
15615701,MRLN,MARLIN BUSINESS SERVICES INC,8793
15617801,CNE.4,CANETIC RESOURCES TRUST,8794
15629001,FLCN.,FALCON FINANCIAL INVT TRUST,8795
15629101,HIH.1,HIGHLAND HOSPITALITY CORP,8796
15629201,EYET,EYETECH PHARMACEUTICALS INC,8797
15629301,TRCA,TERCICA INC,8798
15638301,AEL,AMERICAN EQTY INVT LIFE HLDG,8799
15638401,GBLI,GLOBAL INDEMNITY GROUP LLC,8800
15641501,PRVD,PROVIDE COMMERCE INC,8801
15642102,PBNC.,PARAGON COMMERCIAL CORP,8802
15657801,ADES,ADVANCED EMISSIONS SOLUTIONS,8803
15659901,PSRC,PALMSOURCE INC,8804
15661301,CALD,CALLIDUS SOFTWARE INC,8805
15661401,CONN,CONN'S INC,8806
15661501,KNTA,KINTERA INC,8807
15661701,ACOR,ACORDA THERAPEUTICS INC,8808
15661801,NAL,NEWALLIANCE BANCSHARES INC,8809
15661901,ALSM,ALPHASMART INC,8810
15663301,UTI,UNIVERSAL TECHNICAL INST,8811
15667601,TLN,TALEN ENERGY CORP,8812
15671401,GPT.2,GOVERNMENT PROPERTIES TRUST,8813
15685701,GTXI,GTX INC,8814
15685901,HRBN,HARBIN ELECTRIC INC,8815
15686001,RNVS,RENOVIS INC,8816
15686101,TPX,TEMPUR SEALY INTL INC,8817
15693302,IBI,INTERLINE BRANDS INC,8818
15695301,HTH,HILLTOP HOLDINGS INC,8819
15699801,CTBC,CONNECTICUT BANK&TRUST CO/NE,8820
15702001,WPSC,WHEELING PITTSBURGH CORP,8821
15705701,AIZ,ASSURANT INC,8822
15705801,AACC,ASSET ACCEPTANCE CAPITL CP,8823
15707401,XTXI,CROSSTEX ENERGY INC,8824
15708001,RVM,REVETT MINING CO INC,8825
15711702,GOLF.1,GOLFSMITH INTL HOLDINGS INC,8826
15711801,TNS,TNS INC,8827
15715301,CMP,COMPASS MINERALS INTL INC,8828
15719501,PRPX,PORTEC RAIL PRODUCTS INC,8829
15721801,BWLD,BUFFALO WILD WINGS INC,8830
15735301,AHL,ASPEN INSURANCE HOLDINGS LTD,8831
15735401,KRO,KRONOS WORLDWIDE INC,8832
15735501,GHCI,GENESIS HEALTHCARE CORP,8833
15737302,VST,VISTRA CORP,8834
15741401,ANDS,ANADYS PHARMACEUTICALS INC,8835
15741501,TRW,TRW AUTOMOTIVE HOLDINGS CORP,8836
15743302,DEX.2,DEX MEDIA INC-OLD,8837
15745201,OXSQ,OXFORD SQUARE CAPITAL CORP,8838
15749301,LSE,CAPLEASE INC,8839
15749401,CHRK,CHEROKEE INTERNATIONAL CORP,8840
15749801,PCB,PCB BANCORP,8841
15763301,CGTK.1,CORGENTECH INC-OLD,8842
15763501,ATHR,ATHEROS COMMUNICATIONS INC,8843
15767902,SFC.Z,SPIRIT REALTY CAPITAL INC,8844
15767903,SRC,SPIRIT REALTY CAPITAL INC,8845
15773501,CENF,CENTRAL FREIGHT LINES INC,8846
15775501,MCHX,MARCHEX INC,8847
15785501,CRM,SALESFORCE.COM INC,8848
15785601,PROS.1,PROCENTURY CORP,8849
15785801,FSL.2,FREESCALE SEMICONDUCTOR INC,8850
15785802,FSL.B,FREESCALE SEMICONDUCTOR INC,8851
15785901,BRW,BRISTOL WEST HOLDINGS INC,8852
15786202,INTX,INTERSECTIONS INC,8853
15786301,SFO.1,SUNSET FINANCIAL RES INC,8854
15786501,MEIP,MEI PHARMA INC,8855
15787501,VFF,VILLAGE FARMS INTL INC,8856
15792101,HTM,U S GEOTHERMAL INC,8857
15795401,SNTS,SANTARUS INC,8858
15795501,AGO,ASSURED GUARANTY LTD,8859
15795901,MEMY,MEMORY PHARMA CORP,8860
15797301,FLB,FIRST NATL BANKSHRS FL INC,8861
15805301,NYMT,NEW YORK MORTGAGE TRUST INC,8862
15805501,DYAI,DYADIC INTERNATIONAL INC,8863
15823501,BIOV.1,BIOVERIS CORP,8864
15831401,FICC,FIELDSTONE INVESTMENT CORP,8865
15835401,GNW,GENWORTH FINANCIAL INC,8866
15841401,SMPL.1,SIMPLICITY BANCORP INC,8867
15847301,SVR.1,SYNIVERSE HOLDINGS INC-OLD,8868
15856301,CYTK,CYTOKINETICS INC,8869
15858701,TBBK,BANCORP INC,8870
15873401,BTRX.,BARRIER THERAPEUTICS INC,8871
15873601,ATLS.2,ATLAS ENERGY INC,8872
15873701,SP,SP PLUS CORP,8873
15874001,SIRF,SIRF TECHNOLOGY HOLDINGS INC,8874
15874201,MKTX,MARKETAXESS HOLDINGS INC,8875
15874301,BGS,B&G FOODS INC,8876
15874302,BGF.2,B&G FOODS INC,8877
15874401,PLSB.,PLACER SIERRA BANCSHARES,8878
15874601,MBRX.1,METABASIS THERAPEUTICS INC,8879
15879101,PKT,PROCERA NETWORKS INC,8880
15912501,ETWC,ETRIALS WORLDWIDE INC,8881
16017301,ABR,ARBOR REALTY TRUST INC,8882
16018302,LTM.2,LIFE TIME FITNESS INC,8883
16019601,PLAG,PLANET GREEN HOLDINGS CORP,8884
16020101,CFSI,COLLEGIATE FUNDING SERVICES,8885
16020201,DRA.,COINMACH SERVICE CORP,8886
16020301,CLRK,COLOR KINETICS INC,8887
16020401,THLD,THRESHOLD PHARMACEUTICALS,8888
16020601,SRVY,GREENFIELD ONLINE INC,8889
16020701,STON,STONEMOR INC,8890
16021102,DPZ,DOMINO'S PIZZA INC,8891
16021301,GSIT,GSI TECHNOLOGY INC,8892
16021601,MFLX,MULTI-FINELINE ELECTRON INC,8893
16022501,MA,MASTERCARD INC,8894
16022801,TPGI,THOMAS PROPERTIES GROUP,8895
16023101,NEXT.2,NEXTEST SYSTEMS CORP,8896
16023201,NETL.1,NETLOGIC MICROSYSTEMS INC,8897
16023301,PSEC,PROSPECT CAPITAL CORP,8898
